q,que,ai_answer,actual_send_answer,kb_ids,new_refer,order_status,refund_status
[嘻嘻]这怎么不好喝啊难喝,"[{""role"":""user"",""content"":""杯子有个裂缝""},{""role"":""user"",""content"":""补杯子可以吗""},{""role"":""user"",""content"":""[囧]""},{""role"":""user"",""content"":""咋办""},{""role"":""user"",""content"":""两元吧""},{""role"":""user"",""content"":""[嘻嘻]这怎么不好喝啊难喝""}]",亲 可以申请退货退款哦,,18,"['问题：""这么难喝[发怒]"", 答案：""亲亲，口感因人而异的哈，有的人觉得好喝，有的人觉得不好喝哦~""', '问题：""不好喝"", 答案：""一人一个口味亲""', '问题：""不好喝"", 答案：""亲亲，如果您实在不满意的话，未拆封商品您可以申请退货退款，，退回几件就申请几件的价格，商品退回，有专人处理的哈。""', '问题：""不好喝"", 答案：""亲亲，口感因人而异的哈，有的人觉得好喝，有的人觉得不好喝""', '问题：""不好喝，所以不评价了"", 答案：""🌹""', '问题：""不好喝喝起来泡沫味道"", 答案：""亲，如果口感不满意，可以在订单中申请退货退款哈。""', '问题：""真难喝"", 答案：""亲亲，口感因人而异的哈，有的人觉得好喝，有的人觉得不好喝""', '问题：""喝到嘴里很难喝喝到嘴里怪怪的"", 答案：""亲亲，每个人口感不一样的哈""']",,
好评加图返现吗？不返现的话就差评反正我不管不返现就差评,"[{""role"":""user"",""content"":""好评加图返现吗？""},{""role"":""user"",""content"":""不返现的话""},{""role"":""user"",""content"":""就差评""},{""role"":""user"",""content"":""反正我不管""},{""role"":""user"",""content"":""不返现""},{""role"":""user"",""content"":""好评加图返现吗？不返现的话就差评反正我不管不返现就差评""}]",,"亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。",18,"['问题：""担心我好评完了你不返现咋办"", 答案：""如果说看到有评价有礼活动，那可能是官方活动，不是本店活动""', '问题：""就说好评完了你返现么给我"", 答案：""可以按步骤要求提交试一下哦。""', '问题：""好评返现哦"", 答案：""感谢支持""', '问题：""好评返现？？"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""好评返现吗"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""货到了好评返现吗"", 答案：""亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。""', '问题：""好评返现"", 答案：""亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。""', '问题：""好评返现"", 答案：""感谢支持""']",,
好评加图返现吗？不返现的话就差评反正我不管不返现,"[{""role"":""user"",""content"":""好评加图返现吗？不返现的话就差评反正我不管不返现""}]","亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。",,18,"['问题：""担心我好评完了你不返现咋办"", 答案：""如果说看到有评价有礼活动，那可能是官方活动，不是本店活动""', '问题：""就说好评完了你返现么给我"", 答案：""可以按步骤要求提交试一下哦。""', '问题：""好评返现哦"", 答案：""感谢支持""', '问题：""好评返现？？"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""好评返现吗"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""货到了好评返现吗"", 答案：""亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。""', '问题：""好评返现"", 答案：""亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。""', '问题：""好评返现"", 答案：""感谢支持""']",,
发什么快递？,"[{""role"":""user"",""content"":""发什么快递？""}]",亲，发极兔、中通、邮政，不指定快递，仓库随机发哦~,,"18,10","['问题：""发什么快递？"", 答案：""极兔、中通、邮政，不指定快递，仓库随机发""', '问题：""发什么快递？"", 答案：""极兔 中通，邮政，不指定快递，仓库随机发的亲""', '问题：""发什么快递发什么快递？"", 答案：""亲，发极兔、中通、邮政，不指定快递，仓库随机发哦~""', '问题：""发什么快递？发什么快递？"", 答案：""极兔、中通、邮政，不指定快递，仓库随机发""', '问题：""发什么快递？发什么快递？"", 答案：""极兔 中通，邮政，不指定快递，仓库随机发的亲""', '问题：""[发什么快递]"", 答案：""极兔 中通，邮政，不指定快递，仓库随机发的亲""', '问题：""什么快递？"", 答案：""极兔、中通、邮政，不指定快递，仓库随机发""', '问题：""发什么快递？怎么做"", 答案：""亲，发极兔、中通、邮政，不指定快递，仓库随机发哦~""', '问题：""发什么快递？发什么快递？发什么快递？"", 答案：""亲，我们发货使用的是极兔、中通、邮政，不指定快递，仓库随机发哦~""', '问题：""发什么快递？发什么快递？发什么快递？"", 答案：""亲，我们发极兔、中通、邮政，不指定快递，仓库随机发哦~""']",,
你这个怎么喝也没说明书是正品吗一桶也没有500克怎么也没有说怎么喝是正品吗有运费险吗,"[{""role"":""user"",""content"":""发什么快递？""},{""role"":""user"",""content"":""给我发圆通和申通邮政""},{""role"":""user"",""content"":""你这个怎么喝也没说明书是正品吗一桶也没有500克怎么也没有说怎么喝是正品吗有运费险吗""}]",有的,,18,"['问题：""我买了五桶说是500克一桶，不是忽悠人得吗？自己看你们是坑一个算一个吗？"", 答案：""亲亲，不满意可以退货退款哦。""', '问题：""配料表有么"", 答案：""没有配料表说明的亲 可以拍下收到在包装上看下""', '问题：""能发一下配料表吗"", 答案：""没有配料表说明的亲 可以拍下收到在包装上看下""', '问题：""说明说有奶粉和坚果吗？"", 答案：""没有配料表说明的亲 可以拍下收到在包装上看下""', '问题：""包装在那里看为啥净含量多少不写明"", 答案：""亲，我们的包装上已经写明了净含量的哦，您可以看看哦~""', '问题：""你们广告图片上有说明是 500 克  可是这个上面没有显示多少克？"", 答案：""包装不显示的""', '问题：""今早打开喝了，原来一直在喝，但是不是你家的产品，今早才打开你家的这个，你家的产品和别人家的不一样，"", 答案：""实在抱歉给您带来不好的体验，如果您实在不满意的话您可以申请退货退款，商品退回，有专人处理的哈。""', '问题：""噢两罐才700g。描述是两大罐，实际是两小罐，描述与实际不符对吗？"", 答案：""大罐350克 亲""']",,
口味备注一下哈,"[{""role"":""user"",""content"":""口味备注一下哈""}]",好的,,18,"['问题：""你好帮我退了要买四斤送四斤对吗"", 答案：""这个也可以帮您备注口味哈""', '问题：""抹茶味多点"", 答案：""需要什么口味可以备注两种""', '问题：""总共六斤，可以一样味道发一包吗"", 答案：""需要什么口味这边帮您备注""', '问题：""可以备注两个口味吗"", 答案：""可以选择随意搭配下单哈""', '问题：""变成三种口味好，谢谢"", 答案：""已备注三种口味亲""', '问题：""发两种可味的"", 答案：""把选择口味发给客服，帮您备注哈""', '问题：""已拍"", 答案：""把选择口味发给客服备注亲""', '问题：""拍了 2 斤，是送 2 斤吗？可以随意搭配吗？"", 答案：""可以备注4种口味哦""']",,
怎么做,"[{""role"":""user"",""content"":""怎么做""}]",亲 参考下哦,,18,"['问题：""怎么做呢"", 答案：""参考下亲""', '问题：""怎么做呀"", 答案：""亲 参考下哦""', '问题：""这个怎么做"", 答案：""亲 参考下哦""', '问题：""怎么做怎么做"", 答案：""亲，参考下哦~""', '问题：""这个要怎么做"", 答案：""亲 参考下哦""', '问题：""怎么"", 答案：""你好 在的亲""', '问题：""那需要怎么做"", 答案：""建议您调整比例再试下哈""', '问题：""怎么操作？"", 答案：""亲 找到您的订单申请退货退款 按要求操作就可以哦""']",,
怎么用,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""牛奶➕芒果各两斤""},{""role"":""user"",""content"":""牛奶芒果各两斤""},{""role"":""assistant"",""content"":""亲 已备注""},{""role"":""user"",""content"":""谢谢""},{""role"":""assistant"",""content"":""好的亲?""},{""role"":""user"",""content"":""怎么用""}]",亲 参考下哦,,18,"['问题：""怎么用"", 答案：""冲泡即食哈亲""', '问题：""怎么使用"", 答案：""热水冲泡即可""', '问题：""怎么"", 答案：""你好 在的亲""', '问题：""怎么用怎么冲"", 答案：""看一下亲""', '问题：""怎么操作？"", 答案：""订单上申请就可以""', '问题：""怎么操作？"", 答案：""亲 找到您的订单申请退货退款 按要求操作就可以哦""', '问题：""这个怎么使用有使用方法吗，商用"", 答案：""亲 参考下哦""', '问题：""怎么使用？怎么操作？有说明书吗"", 答案：""亲 参考下哦""']",,
手点错了，希望你能把货款退回，又在我的银行卡扣钱，我一帮都是用微信，谢谢！对不起，希望你能退回货款，谢谢！,"[{""role"":""user"",""content"":""手点错了，希望你能把货款退回，又在我的银行卡扣钱，我一帮都是用微信，谢谢！对不起，希望你能退回货款，谢谢！""}]",亲，手点错了可以重新申请退款哦，我们会尽快为您处理的呢。,,18,"['问题：""我的钱你给我退过来呀。这个钱就不应该扣的当时跟你联系的商家了。"", 答案：""亲亲您那显示签收了需要商品退回哦""', '问题：""退款我不知道怎样退货我不满意这次购货原路返钱退微信上"", 答案：""申请退货退款哈商品寄回""', '问题：""算了，退货，运费你们出！"", 答案：""好的亲。申请退货退款就可以哈""', '问题：""我没收到货，你们就把钱扣了我不要了钱退了吧在吗"", 答案：""已经联系快递了 昨天""', '问题：""我至今沒收到货。你们就扣货款。我看你们太不地方道。找打坚决要求给我退货款。"", 答案：""亲 显示退款关闭了 您重写申请下哦""', '问题：""这个我不想要了我可以退吗"", 答案：""亲，可以的，申请退款就可以哈亲""', '问题：""客服你好，我现在在外面呢，回不去。那个货现在给你退不了。我这样子就按你们那个。嗯前面给我说的退十块钱那个。我就不再不去跑了，也麻烦的很，你看这样行吗？你看到了以后给我回个话，因为我还在外面呢。"", 答案：""抱歉亲 我们没有那么大的利润 您申请下退货退款""', '问题：""集運倉不收。我從集運寄空運不好意思要退回"", 答案：""好的亲申请退款联系这边退回""']",,
在线吗一次做60克水，粉也是60克是吧！两次水120克，60克粉就行了吧好的亲冰箱常温下放两个半小时可以吗怎么保鲜还在线吗你说的1：2比例太愁了味道变吗粉再加点呢？,"[{""role"":""user"",""content"":""在线吗""},{""role"":""user"",""content"":""转人工客服""},{""role"":""assistant"",""content"":""你好 在的亲""},{""role"":""user"",""content"":""还在吗""},{""role"":""assistant"",""content"":""你好 在的亲""},{""role"":""user"",""content"":""备注加急发货""},{""role"":""user"",""content"":""在线吗一次做60克水，粉也是60克是吧！两次水120克，60克粉就行了吧好的亲冰箱常温下放两个半小时可以吗怎么保鲜还在线吗你说的1：2比例太愁了味道变吗粉再加点呢？""}]",亲可以的,,18,"['问题：""怎么做？100克加600克，600克水。？600克水是600毫升水吗？"", 答案：""亲，按照这个比例来操作哦：100克的粉放600g的水。""', '问题：""不是600克水100粉吗，做了几次了，开始我以为放少了，又多放也没用，它不成形，放冰柜也无用"", 答案：""亲 是用什么方法制作的""', '问题：""这个一斤粉用250的杯子可以做多少杯？"", 答案：""建议比例100g粉：600g水，根据您的比例搭配哈""', '问题：""这都一晚上了，怎么不凝固？水我也是按比例放的"", 答案：""亲，按照比例调好后，需要放置冰箱冷藏2小时左右，让粉充分凝固哦~""', '问题：""是按照那个比例没错啊，我100克的粉，然后用600克的水煮了也不行啊"", 答案：""称重的吗""', '问题：""是不是没有冷却过？他还是和水差不多"", 答案：""亲，按照比例制作哈，放入模具中建议放置冰箱冷藏效果更好""', '问题：""100克的粉多少杯呀"", 答案：""亲，按照比例制作就好。粉水比例1:6搭配哈""', '问题：""这样是不是只能做30杯不到？"", 答案：""100g粉：600g水，这个比例亲""']",,
延长收货,"[{""role"":""user"",""content"":""不能晚点发货""},{""role"":""assistant"",""content"":""亲 不支持指定发货时间""},{""role"":""user"",""content"":""好吧""},{""role"":""assistant"",""content"":""?""},{""role"":""user"",""content"":""我已拼单成功，能尽快帮我发货吗？""},{""role"":""user"",""content"":""我已拼单成功，能尽快帮我发货吗？""},{""role"":""assistant"",""content"":""亲亲，下单48小时内发货哦~""},{""role"":""user"",""content"":""延长收货""}]",亲 您确认收货后 这边给您返3元,,18,"['问题：""不能晚点发货"", 答案：""亲 不支持指定发货时间""', '问题：""买这个能不能推迟发货"", 答案：""亲亲，这个产品正常48小时内发货呢""', '问题：""现不能收货"", 答案：""亲 您确认收货后 这边给您返3元""', '问题：""不好意思昨晚忘收货了，现在已收货"", 答案：""好的亲""', '问题：""我又不知道售后人是谁。"", 答案：""收货人""', '问题：""还没有收到，，退货。"", 答案：""已拦截""', '问题：""我的货没收到，怎么处理这个货很久啦"", 答案：""亲，我们会尽快联系快递公司核实情况""', '问题：""好尽快发货"", 答案：""好的 亲""']",,
你给送那里去了,"[{""role"":""user"",""content"":""你给送那里去了""}]",亲 您在订单上修改的地址只到达青秀区 没有准确地址,,18,"['问题：""快递送的位置不对"", 答案：""是送错地方了吗""', '问题：""把我的款到那里去了"", 答案：""原途径返回""', '问题：""我的快递到那里了"", 答案：""亲 这边核实下哦""', '问题：""我不是改地址了吗？送错了"", 答案：""亲 联系快递修改的需要先到达原地址在转出哦""', '问题：""<运营问题>可以多送点赠品吗？"", 答案：""送不了""', '问题：""上面写了送"", 答案：""拍下亲""', '问题：""[快递到哪了]"", 答案：""好的亲🌹""', '问题：""你看发的内容包含货的去向"", 答案：""您 麻烦您申请退货退款 把商品退回""']",,
教程视频,"[{""role"":""user"",""content"":""教程视频""}]",亲 参考下哦,,18,"['问题：""那上面写的今日下单送小冰箱。"", 答案：""视频教程哈""', '问题：""发教程视频"", 答案：""亲 参考下哦""', '问题：""有视频教程"", 答案：""亲 可以按照给您发的图文教程哦""', '问题：""有视频教程吗教程视频有吗"", 答案：""暂时没有视频教程哈亲图文教程您参考看下哦""', '问题：""视频的教程吗"", 答案：""亲亲暂时没有视频呢""', '问题：""怎么制作呢"", 答案：""有教程亲""', '问题：""有教程吗"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""有没有教学视频"", 答案：""亲，可以按照给您发的图文教程制作哦~""']",,
这个不好喝啊,"[{""role"":""user"",""content"":""这个不好喝啊""}]",亲亲，口感因人而异的哈，有的人觉得好喝，有的人觉得不好喝哦~,,18,"['问题：""不好喝"", 答案：""一人一个口味亲""', '问题：""不好喝"", 答案：""亲亲，如果您实在不满意的话，未拆封商品您可以申请退货退款，，退回几件就申请几件的价格，商品退回，有专人处理的哈。""', '问题：""不好喝"", 答案：""亲亲，口感因人而异的哈，有的人觉得好喝，有的人觉得不好喝""', '问题：""不好喝，所以不评价了"", 答案：""🌹""', '问题：""真难喝"", 答案：""亲亲，口感因人而异的哈，有的人觉得好喝，有的人觉得不好喝""', '问题：""不好喝喝起来泡沫味道"", 答案：""亲，如果口感不满意，可以在订单中申请退货退款哈。""', '问题：""喝不习惯这个味道"", 答案：""亲亲，口感因人而异的哈，有的人觉得好喝，有的人觉得不好喝""', '问题：""这么难喝[发怒]"", 答案：""亲亲，口感因人而异的哈，有的人觉得好喝，有的人觉得不好喝哦~""']",,
连瓶状。都不一样。你心里有数。讲不讲信誉。我垫付的五元运费退给我。不是补贴，而是运费超出五元，我付的。你说会给的。前面对话你看看你自己看咱俩对话都在你这块呢。没有这事，没见过这么办事的。当时跟你说了，你这运运费超出五元，我垫付的。你问快递太不像话了。你的责任，你干嘛不退。要讲诚信。做生意要讲诚信。你的货不对版。你你你你还不给人退补偿运费。你自己想想。快点给退五元。你那广告是什么字？我这个收到的货是什么字，平型也不一样，那是扁的，我这是圆的。货物品牌都不一样。厂家一样不行啊，你得货一样啊。厂家做东西，还有几个等级呢？我买啥你就得给啥。这我没话说。你这。品牌和品牌都不一样。好意思啊。痛快的退运费。,"[{""role"":""user"",""content"":""你的货不对版。你你你你还不给人退补偿运费。你自己想想。""},{""role"":""user"",""content"":""快点给退五元。""},{""role"":""user"",""content"":""你那广告是什么字？我这个收到的货是什么字，平型也不一样，那是扁的，我这是圆的。""},{""role"":""user"",""content"":""货物品牌都不一样。""},{""role"":""user"",""content"":""厂家一样不行啊，你得货一样啊。厂家做东西，还有几个等级呢？""},{""role"":""user"",""content"":""连瓶状。都不一样。你心里有数。讲不讲信誉。我垫付的五元运费退给我。不是补贴，而是运费超出五元，我付的。你说会给的。前面对话你看看你自己看咱俩对话都在你这块呢。没有这事，没见过这么办事的。当时跟你说了，你这运运费超出五元，我垫付的。你问快递太不像话了。你的责任，你干嘛不退。要讲诚信。做生意要讲诚信。你的货不对版。你你你你还不给人退补偿运费。你自己想想。快点给退五元。你那广告是什么字？我这个收到的货是什么字，平型也不一样，那是扁的，我这是圆的。货物品牌都不一样。厂家一样不行啊，你得货一样啊。厂家做东西，还有几个等级呢？我买啥你就得给啥。这我没话说。你这。品牌和品牌都不一样。好意思啊。痛快的退运费。""}]",亲 运费是补贴3元,,18,"['问题：""要么你就给我退货，要不然你就给我包运费。退运费要不你便宜便宜四块钱。"", 答案：""亲 我们是有退货包运费的哦""', '问题：""老板:货物品收到了，但当我开箱验货时，发现你发错了，我订购的是大瓶装的，付款也是大瓶装，一共少了400多克。请你马上补回少了的400克，或退回少了的货款，否则我会拒绝付款你的，请看下面实物图。。。。平台已退出介入，您可继续聊天"", 答案：""亲，一罐350g哦""', '问题：""那买贵了不只这个价发现你们在平台有点带笼子"", 答案：""亲，如果未拆封支持退货退款哈，商品价格都是根据市场价定的哈""', '问题：""地址没有，我还没钱，运费付运费钱，老板你先帮我垫付一下不行吗？早晚之前不都是你们给花吗是不是老板谢谢你啊你这退货包运费运费不也得你们出吗？你先替我先垫付一下呗，老板"", 答案：""亲，运费是自动理赔的哦，审核通过，自动理赔。您可以先申请退货退款，然后我们会有专门的客服人员联系您处理运费问题哦。""', '问题：""[擦汗]质量坏，或者货到烂了也是自理吗"", 答案：""质量都是一样的没有问题哈亲。包括生产日期都是近期的。破损问题咱们肯定会处理的。如果说不想要这么多了，或者没有用完想要退，咱们是需要邮费自理的。""', '问题：""我只申请退款坏了的一罐6元，不过分吧不可能我先垫付运费"", 答案：""亲，罐子挤压但是不影响食用的，客服这边没有这么高权限哈。可以给您申请3元补贴，您看可以吗。""', '问题：""不是不愿意跟你补偿，我已经跟补偿了一部分了，我也不是那种人知道吧，做生意也不容易，做生意也不容易，之前我买的货不好退，我就跟他们说你买一根针买好的，人家收到了，虽然贵一点，人家看得开心，人家就不退，卖的东西不好，那肯定人家退，你也损失，我也损失是不是？我说是那天运费都有了，我都能退，我肯定我一点我也不留是不是？"", 答案：""🌹""', '问题：""没有只是第一次那么处理要我退款，我同意了，第二次也让我退款，我一直没有同意，前天快递还跟我联系，说给我把货送达，我还感谢不尽，结果又是两天，还是无结果，希望你们尽快处理，再一次声明，我需要产品，绝不退款！你们看着办吧！"", 答案：""亲这个已经退款成功了如果您没有申请咱这边不会帮您申请退款的""']",,
要芒果味+牛奶味帮备注一下,"[{""role"":""user"",""content"":""要芒果味+牛奶味帮备注一下""}]",亲，已备注芒果味和牛奶味哦~,,18,"['问题：""备注芒果味+草莓味+香芋味+牛奶味"", 答案：""亲，已备注""', '问题：""芒果味和草莓味麻烦老板备注下"", 答案：""亲 已备注""', '问题：""要草莓味和芒果味哦亲麻烦帮我备注下"", 答案：""已备注""', '问题：""一个芒果味   一个草莓味拿到帮我备注一下"", 答案：""亲，已备注草莓跟芒果味哦~""', '问题：""我要芒果味，和牛奶味的各一斤"", 答案：""已备注""', '问题：""忘记备注要芒果味和香芋味道的"", 答案：""好的亲 备注了""', '问题：""草莓和芒果味帮我备注"", 答案：""亲 已备注""', '问题：""我买牛奶味跟芒果味你怎么发2袋芒果味"", 答案：""只收到一个快递是吗？就这两包芒果味的？""']",,
我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？成不了型,"[{""role"":""user"",""content"":""消费者申请开启售后，请处理""},{""role"":""user"",""content"":""不成型，放了一下午，请解决""},{""role"":""assistant"",""content"":""亲，不成型可能是由于比例问题哦，建议按说明比例试下哦~""},{""role"":""user"",""content"":""就按说明""},{""role"":""user"",""content"":""我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？成不了型""}]",亲，不成型可能是由于比例问题哦，建议按说明比例试下哦~,,18,"['问题：""我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？用不到了"", 答案：""亲 没有看到您的订单哦""', '问题：""我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？"", 答案：""您好""', '问题：""我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？"", 答案：""你好 在的亲""', '问题：""我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？"", 答案：""亲，您可以看下订单中有没有申请退货退款的入口，客服这边也是无法帮您开启的哈。""', '问题：""消费者申请开启售后，请处理未收到货我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？我之前购买的商品遇到了售后问题，能尽快帮我处理一下么？"", 答案：""怎么了亲""', '问题：""您好，我买的东西有问题不成型，味道也不够浓"", 答案：""亲 拍照看下哦""', '问题：""！我至今没收到货，就给我扣货款。这是哪家的规矩，你们还讲理不？你们真是不地道。寒了上帝的心。"", 答案：""售后核实以后尽快处理哈""', '问题：""消费者申请开启售后，请处理出差忘记退了，麻烦退下，固定不住啊"", 答案：""商品寄回有专人处理哈""']",,
是罐装啊，跟你广告图片不一样啊。,"[{""role"":""user"",""content"":""你查查咱俩的对话。""},{""role"":""user"",""content"":""你可以联系快递员证实一下。""},{""role"":""user"",""content"":""不是补贴是你货不对版，退货退款运费你包。超出的你包。五元你没退给我。你应该退给我。""},{""role"":""user"",""content"":""人要讲信誉。""},{""role"":""user"",""content"":""前边咱俩的对话，你查一查。你可以给快递员打电话咨询问证实一下。""},{""role"":""assistant"",""content"":""亲 您拍的罐装 也是给您发的罐装""},{""role"":""user"",""content"":""是罐装啊，跟你广告图片不一样啊。""}]",亲 图片上的仓库随机发,,18,"['问题：""订单图中不是这个罐子，你自己看截图"", 答案：""罐装的是300g的哈亲""', '问题：""你图上是满满三罐，你没有说清楚"", 答案：""图片仅供参考哦""', '问题：""包装不一样"", 答案：""亲亲只是换了新包装哦质量都是一样的放心哈""', '问题：""你们这是偷换概念吧，图片都是满满一罐，实物却变成只是大半罐"", 答案：""亲亲这个是按重量的哈不是满溢程度哦""', '问题：""今早打开喝了，原来一直在喝，但是不是你家的产品，今早才打开你家的这个，你家的产品和别人家的不一样，"", 答案：""实在抱歉给您带来不好的体验，如果您实在不满意的话您可以申请退货退款，商品退回，有专人处理的哈。""', '问题：""噢两罐才700g。描述是两大罐，实际是两小罐，描述与实际不符对吗？"", 答案：""大罐350克 亲""', '问题：""你打广告都是大桶。大款的，现在你发货就是小罐的发过来。你是不是扯皮吗？"", 答案：""亲，如果不喜欢可以申请退货退款哈，商品寄回就可以的""', '问题：""我要买5罐的套装我看了一下商标不是知域商标"", 答案：""是的""']",,
查查你说过的话。你查查咱俩的对话。你可以联系快递员证实一下。不是补贴是你货不对版，退货退款运费你包。超出的你包。五元你没退给我。你应该退给我。人要讲信誉。前边咱俩的对话，你查一查。你可以给快递员打电话咨询问证实一下。,"[{""role"":""user"",""content"":""查查你说过的话。""},{""role"":""user"",""content"":""你查查咱俩的对话。""},{""role"":""user"",""content"":""你可以联系快递员证实一下。""},{""role"":""user"",""content"":""不是补贴是你货不对版，退货退款运费你包。超出的你包。五元你没退给我。你应该退给我。""},{""role"":""user"",""content"":""人要讲信誉。""},{""role"":""user"",""content"":""查查你说过的话。你查查咱俩的对话。你可以联系快递员证实一下。不是补贴是你货不对版，退货退款运费你包。超出的你包。五元你没退给我。你应该退给我。人要讲信誉。前边咱俩的对话，你查一查。你可以给快递员打电话咨询问证实一下。""}]",,亲 您拍的罐装 也是给您发的罐装,18,"['问题：""这个漏气一包，上面那个5包全漏气这个两包都没气，漏完了"", 答案：""亲，也有可能是快递包装没有封严实哈""', '问题：""怎么还走内蒙了你的意思走西藏也可以"", 答案：""这个不清楚哈亲。快递运输，也有可能分拣错误的""', '问题：""那为什么会出错的呢"", 答案：""这个不清楚的亲，可能快递员没有找到您的地址""', '问题：""让我跟你联系，是重发还是退款？"", 答案：""亲，目前快递公司还未回复，您耐心等待下，24小时后您再看下快递状态，如果已经是退回途中，您就申请退款，然后重新下单就可以的。""', '问题：""是啊这个不是你们发的什么这个不是你们发的亲"", 答案：""亲亲，已反馈快递公司。耐心等待核实哈""', '问题：""那就谢谢了？"", 答案：""耐心等待下哈。这边已经帮您反馈快递公司了，后续会核实处理的""', '问题：""像这样杯子还不如不送"", 答案：""发出前都是严格检查的亲。估计是快递暴力运输导致的哈""', '问题：""那这单你给我退了算了，我也不找你们了，你这个克重不够"", 答案：""申请退货退款就可以哈，联系快递员拒收退回""']",,
查查你说过的话。你查查咱俩的对话。你可以联系快递员证实一下。,"[{""role"":""user"",""content"":""是这个。""},{""role"":""user"",""content"":""在旗舰店买东西就是没信誉。""},{""role"":""user"",""content"":""前边你说的话，你看看是不你说的。""},{""role"":""assistant"",""content"":""亲 从一开始我们也没有说有额外的补贴""},{""role"":""user"",""content"":""查查你说过的话。""},{""role"":""user"",""content"":""你查查咱俩的对话。""},{""role"":""user"",""content"":""查查你说过的话。你查查咱俩的对话。你可以联系快递员证实一下。""}]",亲 我们这边没有实物 快递也没有给我们反馈异常情况,,18,"['问题：""这个漏气一包，上面那个5包全漏气这个两包都没气，漏完了"", 答案：""亲，也有可能是快递包装没有封严实哈""', '问题：""怎么还走内蒙了你的意思走西藏也可以"", 答案：""这个不清楚哈亲。快递运输，也有可能分拣错误的""', '问题：""那为什么会出错的呢"", 答案：""这个不清楚的亲，可能快递员没有找到您的地址""', '问题：""让我跟你联系，是重发还是退款？"", 答案：""亲，目前快递公司还未回复，您耐心等待下，24小时后您再看下快递状态，如果已经是退回途中，您就申请退款，然后重新下单就可以的。""', '问题：""是啊这个不是你们发的什么这个不是你们发的亲"", 答案：""亲亲，已反馈快递公司。耐心等待核实哈""', '问题：""那就谢谢了？"", 答案：""耐心等待下哈。这边已经帮您反馈快递公司了，后续会核实处理的""', '问题：""像这样杯子还不如不送"", 答案：""发出前都是严格检查的亲。估计是快递暴力运输导致的哈""', '问题：""那这单你给我退了算了，我也不找你们了，你这个克重不够"", 答案：""申请退货退款就可以哈，联系快递员拒收退回""']",,
查查你说过的话。你查查咱俩的对话。,"[{""role"":""user"",""content"":""问快递员证实一下。""},{""role"":""user"",""content"":""是这个。""},{""role"":""user"",""content"":""在旗舰店买东西就是没信誉。""},{""role"":""user"",""content"":""前边你说的话，你看看是不你说的。""},{""role"":""assistant"",""content"":""亲 从一开始我们也没有说有额外的补贴""},{""role"":""user"",""content"":""查查你说过的话。""},{""role"":""user"",""content"":""查查你说过的话。你查查咱俩的对话。""}]",亲 我们也是按照平台规则发货的,,18,"['问题：""查一下。"", 答案：""稍等""', '问题：""你这样的话即是片人的。"", 答案：""没有哦亲""', '问题：""废话，那你让我检查什么"", 答案：""好的""', '问题：""问你的话没有看见吗？？？？"", 答案：""亲，一罐300g哦。""', '问题：""我今天开了4包，本来想数下够的话，确认收货的11"", 答案：""稍等亲。这边核实一下哈""', '问题：""怎么做有没有视频"", 答案：""亲，参考下哈。""', '问题：""一说就补发补发到现在还没到呢"", 答案：""亲 这边先查询下""', '问题：""查看一下"", 答案：""收到的快递包裹快递单号拍一下""']",,
